year,crime_code,age,sex,count
2019,3.4,31-40,M,1.0
2019,3.4,31-40,F,0.0
2019,3.4,31-40,U,0.0
2019,3.4,41-64,M,1.0
2019,3.4,41-64,F,4.0
2019,3.4,41-64,U,0.0
2019,3.4,65+,M,0.0
2019,3.4,65+,F,0.0
2019,3.4,65+,U,0.0
2019,3.4,U,M,0.0
2019,3.4,U,F,0.0
2019,3.4,U,U,0.0
2019,3.5,0-13,M,49.0
2019,3.5,0-13,F,77.0
2019,3.5,0-13,U,2.0
2019,3.5,14-17,M,14.0
2019,3.5,14-17,F,77.0
2019,3.5,14-17,U,0.0
2019,3.5,18-30,M,1.0
2019,3.5,18-30,F,55.0
2019,3.5,18-30,U,0.0
2019,3.5,31-40,M,4.0
2019,3.5,31-40,F,22.0
2019,3.5,31-40,U,0.0
2019,3.5,41-64,M,4.0
2019,3.5,41-64,F,12.0
2019,3.5,41-64,U,0.0
2019,3.5,65+,M,1.0
2019,3.5,65+,F,0.0
2019,3.5,65+,U,0.0
2019,3.5,U,M,0.0
2019,3.5,U,F,2.0
2019,3.5,U,U,0.0
2019,4,0-13,M,108.0
2019,4,0-13,F,66.0
2019,4,0-13,U,1.0
2019,4,14-17,M,14.0
2019,4,14-17,F,25.0
2019,4,14-17,U,0.0
2019,4,18-30,M,19.0
2019,4,18-30,F,63.0
2019,4,18-30,U,0.0
2019,4,31-40,M,34.0
2019,4,31-40,F,196.0
2019,4,31-40,U,0.0
2019,4,41-64,M,54.0
2019,4,41-64,F,239.0
2019,4,41-64,U,0.0
2019,4,65+,M,3.0
2019,4,65+,F,8.0
2019,4,65+,U,0.0
2019,4,U,M,7.0
2019,4,U,F,0.0
2019,4,U,U,0.0
2019,5,0-13,M,315.0
2019,5,0-13,F,138.0
2019,5,0-13,U,1.0
2019,5,14-17,M,1828.0
2019,5,14-17,F,1454.0
2019,5,14-17,U,2.0
2019,5,18-30,M,30741.0
2019,5,18-30,F,33110.0
2019,5,18-30,U,18.0
2019,5,31-40,M,30349.0
2019,5,31-40,F,24037.0
2019,5,31-40,U,12.0
2019,5,41-64,M,60943.0
2019,5,41-64,F,44117.0
2019,5,41-64,U,25.0
2019,5,65+,M,13818.0
2019,5,65+,F,13739.0
2019,5,65+,U,29.0
2019,5,U,M,247.0
2019,5,U,F,102.0
2019,5,U,U,66.0
2019,5.1,0-13,M,116.0
2019,5.1,0-13,F,98.0
2019,5.1,0-13,U,0.0
2019,5.1,14-17,M,719.0
2019,5.1,14-17,F,1109.0
2019,5.1,14-17,U,1.0
2019,5.1,18-30,M,15115.0
2019,5.1,18-30,F,22265.0
2019,5.1,18-30,U,17.0
2019,5.1,31-40,M,11240.0
2019,5.1,31-40,F,12438.0
2019,5.1,31-40,U,8.0
2019,5.1,41-64,M,20689.0
2019,5.1,41-64,F,21434.0
2019,5.1,41-64,U,10.0
2019,5.1,65+,M,6091.0
2019,5.1,65+,F,8695.0
2019,5.1,65+,U,20.0
2019,5.1,U,M,199.0
2019,5.1,U,F,77.0
2019,5.1,U,U,54.0
2019,5.2,0-13,M,10.0
2019,5.2,0-13,F,1.0
2019,5.2,0-13,U,0.0
2019,5.2,14-17,M,27.0
2019,5.2,14-17,F,10.0
2019,5.2,14-17,U,0.0
2019,5.2,18-30,M,3119.0
2019,5.2,18-30,F,1457.0
2019,5.2,18-30,U,0.0
2019,5.2,31-40,M,5601.0
2019,5.2,31-40,F,2288.0
2019,5.2,31-40,U,1.0
2019,5.2,41-64,M,11926.0
2019,5.2,41-64,F,4304.0
2019,5.2,41-64,U,0.0
2019,5.2,65+,M,1705.0
2019,5.2,65+,F,892.0
2019,5.2,65+,U,0.0
2019,5.2,U,M,10.0
2019,5.2,U,F,3.0
2019,5.2,U,U,0.0
2019,5.2.1,0-13,M,4.0
2019,5.2.1,0-13,F,0.0
2019,5.2.1,0-13,U,0.0
2019,5.2.1,14-17,M,1.0
2019,5.2.1,14-17,F,1.0
2019,5.2.1,14-17,U,0.0
2019,5.2.1,18-30,M,2308.0
2019,5.2.1,18-30,F,836.0
2019,5.2.1,18-30,U,0.0
2019,5.2.1,31-40,M,3772.0
2019,5.2.1,31-40,F,1166.0
2019,5.2.1,31-40,U,0.0
2019,5.2.1,41-64,M,7320.0
2019,5.2.1,41-64,F,1709.0
2019,5.2.1,41-64,U,0.0
2019,5.2.1,65+,M,557.0
2019,5.2.1,65+,F,142.0
2019,5.2.1,65+,U,0.0
2019,5.2.1,U,M,7.0
2019,5.2.1,U,F,0.0
2019,5.2.1,U,U,0.0
2019,5.2.2,0-13,M,5.0
2019,5.2.2,0-13,F,1.0
2019,5.2.2,0-13,U,0.0
2019,5.2.2,14-17,M,2.0
2019,5.2.2,14-17,F,3.0
2019,5.2.2,14-17,U,0.0
2019,5.2.2,18-30,M,301.0
2019,5.2.2,18-30,F,337.0
2019,5.2.2,18-30,U,0.0
2019,5.2.2,31-40,M,703.0
2019,5.2.2,31-40,F,527.0
2019,5.2.2,31-40,U,1.0
2019,5.2.2,41-64,M,1827.0
2019,5.2.2,41-64,F,1460.0
2019,5.2.2,41-64,U,0.0
2019,5.2.2,65+,M,892.0
2019,5.2.2,65+,F,647.0
2019,5.2.2,65+,U,0.0
2019,5.2.2,U,M,1.0
2019,5.2.2,U,F,3.0
2019,5.2.2,U,U,0.0
2019,5.2.3,0-13,M,0.0
2019,5.2.3,0-13,F,0.0
2019,5.2.3,0-13,U,0.0
2019,5.2.3,14-17,M,2.0
2019,5.2.3,14-17,F,0.0
2019,5.2.3,14-17,U,0.0
2019,5.2.3,18-30,M,245.0
2019,5.2.3,18-30,F,151.0
2019,5.2.3,18-30,U,0.0
2019,5.2.3,31-40,M,721.0
2019,5.2.3,31-40,F,412.0
2019,5.2.3,31-40,U,0.0
2019,5.2.3,41-64,M,1728.0
2019,5.2.3,41-64,F,732.0
2019,5.2.3,41-64,U,0.0
2019,5.2.3,65+,M,124.0
2019,5.2.3,65+,F,48.0
2019,5.2.3,65+,U,0.0
2019,5.2.3,U,M,1.0
2019,5.2.3,U,F,0.0
2019,5.2.3,U,U,0.0
2019,5.3,0-13,M,165.0
2019,5.3,0-13,F,21.0
2019,5.3,0-13,U,0.0
2019,5.3,14-17,M,1014.0
2019,5.3,14-17,F,277.0
2019,5.3,14-17,U,1.0
2019,5.3,18-30,M,3597.0
2019,5.3,18-30,F,1971.0
2019,5.3,18-30,U,0.0
2019,5.3,31-40,M,1658.0
2019,5.3,31-40,F,969.0
2019,5.3,31-40,U,1.0
2019,5.3,41-64,M,2661.0
2019,5.3,41-64,F,2030.0
2019,5.3,41-64,U,9.0
2019,5.3,65+,M,655.0
2019,5.3,65+,F,952.0
2019,5.3,65+,U,3.0
2019,5.3,U,M,19.0
2019,5.3,U,F,8.0
2019,5.3,U,U,1.0
2019,5.3.1,0-13,M,114.0
2019,5.3.1,0-13,F,16.0
2019,5.3.1,0-13,U,0.0
2019,5.3.1,14-17,M,759.0
2019,5.3.1,14-17,F,178.0
2019,5.3.1,14-17,U,1.0
2019,5.3.1,18-30,M,2646.0
2019,5.3.1,18-30,F,1319.0
2019,5.3.1,18-30,U,0.0
2019,5.3.1,31-40,M,1232.0
2019,5.3.1,31-40,F,660.0
2019,5.3.1,31-40,U,1.0
2019,5.3.1,41-64,M,1892.0
2019,5.3.1,41-64,F,1378.0
2019,5.3.1,41-64,U,5.0
2019,5.3.1,65+,M,452.0
2019,5.3.1,65+,F,644.0
2019,5.3.1,65+,U,2.0
2019,5.3.1,U,M,10.0
2019,5.3.1,U,F,2.0
2019,5.3.1,U,U,1.0
2019,5.3.2,0-13,M,8.0
2019,5.3.2,0-13,F,2.0
2019,5.3.2,0-13,U,0.0
2019,5.3.2,14-17,M,15.0
2019,5.3.2,14-17,F,7.0
2019,5.3.2,14-17,U,0.0
2019,5.3.2,18-30,M,80.0
2019,5.3.2,18-30,F,57.0
2019,5.3.2,18-30,U,0.0
2019,5.3.2,31-40,M,59.0
2019,5.3.2,31-40,F,36.0
2019,5.3.2,31-40,U,0.0
2019,5.3.2,41-64,M,167.0
2019,5.3.2,41-64,F,119.0
2019,5.3.2,41-64,U,0.0
2019,5.3.2,65+,M,106.0
2019,5.3.2,65+,F,229.0
2019,5.3.2,65+,U,0.0
2019,5.3.2,U,M,1.0
2019,5.3.2,U,F,1.0
2019,5.3.2,U,U,0.0
2019,5.3.3,0-13,M,4.0
2019,5.3.3,0-13,F,0.0
2019,5.3.3,0-13,U,0.0
2019,5.3.3,14-17,M,17.0
2019,5.3.3,14-17,F,12.0
2019,5.3.3,14-17,U,0.0
2019,5.3.3,18-30,M,287.0
2019,5.3.3,18-30,F,297.0
2019,5.3.3,18-30,U,0.0
2019,5.3.3,31-40,M,201.0
2019,5.3.3,31-40,F,164.0
2019,5.3.3,31-40,U,0.0
2019,5.3.3,41-64,M,313.0
2019,5.3.3,41-64,F,292.0
2019,5.3.3,41-64,U,0.0
2019,5.3.3,65+,M,34.0
2019,5.3.3,65+,F,23.0
2019,5.3.3,65+,U,0.0
2019,5.3.3,U,M,4.0
2019,5.3.3,U,F,2.0
2019,5.3.3,U,U,0.0
2019,5.4,0-13,M,2.0
2019,5.4,0-13,F,1.0
2019,5.4,0-13,U,0.0
2019,5.4,14-17,M,0.0
2019,5.4,14-17,F,0.0
2019,5.4,14-17,U,0.0
2019,5.4,18-30,M,1051.0
2019,5.4,18-30,F,269.0
2019,5.4,18-30,U,0.0
2019,5.4,31-40,M,1537.0
2019,5.4,31-40,F,463.0
2019,5.4,31-40,U,0.0
2019,5.4,41-64,M,2434.0
2019,5.4,41-64,F,638.0
2019,5.4,41-64,U,0.0
2019,5.4,65+,M,356.0
2019,5.4,65+,F,70.0
2019,5.4,65+,U,0.0
2019,5.4,U,M,0.0
2019,5.4,U,F,1.0
2019,5.4,U,U,0.0
2019,5.5,0-13,M,12.0
2019,5.5,0-13,F,8.0
2019,5.5,0-13,U,0.0
2019,5.5,14-17,M,38.0
2019,5.5,14-17,F,28.0
2019,5.5,14-17,U,0.0
2019,5.5,18-30,M,4991.0
2019,5.5,18-30,F,5363.0
2019,5.5,18-30,U,1.0
2019,5.5,31-40,M,5461.0
2019,5.5,31-40,F,5081.0
2019,5.5,31-40,U,1.0
2019,5.5,41-64,M,11515.0
2019,5.5,41-64,F,9754.0
2019,5.5,41-64,U,3.0
2019,5.5,65+,M,2632.0
2019,5.5,65+,F,2003.0
2019,5.5,65+,U,1.0
2019,5.5,U,M,7.0
2019,5.5,U,F,6.0
2019,5.5,U,U,1.0
2019,5.5.1,0-13,M,7.0
2019,5.5.1,0-13,F,4.0
2019,5.5.1,0-13,U,0.0
2019,5.5.1,14-17,M,21.0
2019,5.5.1,14-17,F,20.0
2019,5.5.1,14-17,U,0.0
2019,5.5.1,18-30,M,2830.0
2019,5.5.1,18-30,F,3079.0
2019,5.5.1,18-30,U,1.0
2019,5.5.1,31-40,M,3059.0
2019,5.5.1,31-40,F,2946.0
2019,5.5.1,31-40,U,0.0
