year,crime_code,age,sex,count
2019,11,41-64,M,0
2019,11,41-64,F,0
2019,11,41-64,U,0
2019,11,65+,M,0
2019,11,65+,F,0
2019,11,65+,U,0
2019,11,U,M,0
2019,11,U,F,0
2019,11,U,U,0
2019,12,0-13,M,2
2019,12,0-13,F,2
2019,12,0-13,U,0
2019,12,14-17,M,4
2019,12,14-17,F,9
2019,12,14-17,U,0
2019,12,18-30,M,97
2019,12,18-30,F,78
2019,12,18-30,U,0
2019,12,31-40,M,83
2019,12,31-40,F,78
2019,12,31-40,U,0
2019,12,41-64,M,166
2019,12,41-64,F,144
2019,12,41-64,U,0
2019,12,65+,M,6
2019,12,65+,F,14
2019,12,65+,U,0
2019,12,U,M,4
2019,12,U,F,0
2019,12,U,U,0
2019,TOTAL,0-13,M,1254
2019,TOTAL,0-13,F,1092
2019,TOTAL,0-13,U,5
2019,TOTAL,14-17,M,2996
2019,TOTAL,14-17,F,3043
2019,TOTAL,14-17,U,3
2019,TOTAL,18-30,M,36803
2019,TOTAL,18-30,F,42003
2019,TOTAL,18-30,U,28
2019,TOTAL,31-40,M,35777
2019,TOTAL,31-40,F,31924
2019,TOTAL,31-40,U,32
2019,TOTAL,41-64,M,69651
2019,TOTAL,41-64,F,53905
2019,TOTAL,41-64,U,58
2019,TOTAL,65+,M,15548
2019,TOTAL,65+,F,15096
2019,TOTAL,65+,U,44
2019,TOTAL,U,M,1732
2019,TOTAL,U,F,224
2019,TOTAL,U,U,279
2020,1,0-13,M,395
2020,1,0-13,F,307
2020,1,0-13,U,1
2020,1,14-17,M,675
2020,1,14-17,F,604
2020,1,14-17,U,0
2020,1,18-30,M,2978
2020,1,18-30,F,4603
2020,1,18-30,U,4
2020,1,31-40,M,2301
2020,1,31-40,F,4279
2020,1,31-40,U,6
2020,1,41-64,M,3839
2020,1,41-64,F,4937
2020,1,41-64,U,22
2020,1,65+,M,519
2020,1,65+,F,711
2020,1,65+,U,2
2020,1,U,M,45
2020,1,U,F,15
2020,1,U,U,5
2020,1.1,0-13,M,1
2020,1.1,0-13,F,2
2020,1.1,0-13,U,0
2020,1.1,14-17,M,4
2020,1.1,14-17,F,0
2020,1.1,14-17,U,0
2020,1.1,18-30,M,31
2020,1.1,18-30,F,7
2020,1.1,18-30,U,0
2020,1.1,31-40,M,25
2020,1.1,31-40,F,4
2020,1.1,31-40,U,0
2020,1.1,41-64,M,34
